x,y
1.286155681257883998e+01,-2.594095261149455212e+01
1.280658148716580058e+01,-2.604393724865295923e+01
1.275150671547194747e+01,-2.614712909409638542e+01
1.269635451076619859e+01,-2.625054770421479589e+01
1.264114688631746475e+01,-2.635421263539810610e+01
1.258590585539467099e+01,-2.645814344403628837e+01
1.253065343126667841e+01,-2.656235968651926527e+01
1.247541162720241914e+01,-2.666688091923698067e+01
1.242020245647080401e+01,-2.677172669857942111e+01
1.236504793234073674e+01,-2.687691658093648073e+01
1.230997006808110683e+01,-2.698247012269810341e+01
1.225499087696082512e+01,-2.708840688025425436e+01
1.220013237224881664e+01,-2.719474640999487747e+01
1.214541656721397800e+01,-2.730150826830992372e+01
1.209086547512519871e+01,-2.740871201158930148e+01
1.203650110925140382e+01,-2.751637719622299016e+01
1.198234548286148282e+01,-2.762452337860089813e+01
1.192842060922437497e+01,-2.773317011511301899e+01
1.187474850160894846e+01,-2.784233696214927534e+01
1.182135117328410701e+01,-2.795204347609957551e+01
1.176825063751880407e+01,-2.806230921335390605e+01
1.171546890758191495e+01,-2.817315373030221082e+01
1.166302799674232205e+01,-2.828459658333441240e+01
1.161094991826897882e+01,-2.839665732884046889e+01
1.155925668543074636e+01,-2.850935552321030286e+01
1.150797031149654259e+01,-2.862271072283385820e+01
1.145711280973529966e+01,-2.873674248410112853e+01
1.140670619341591419e+01,-2.885147036340202931e+01
1.135677247580726146e+01,-2.896691391712646890e+01
1.130733367017828073e+01,-2.908309270166441962e+01
1.125841178979787571e+01,-2.920002627340583246e+01
1.121002884793493592e+01,-2.931773418874065840e+01
1.116220685674262114e+01,-2.943623600275862628e+01
1.111495999316312577e+01,-2.955554214003198865e+01
1.106827585340509046e+01,-2.967563205010855398e+01
1.102213640236544023e+01,-2.979647862026355654e+01
1.097652360494117829e+01,-2.991805473777228741e+01
1.093141942602920125e+01,-3.004033328990996665e+01
1.088680583052651230e+01,-3.016328716395184273e+01
1.084266478333003647e+01,-3.028688924717317121e+01
1.079897824933670591e+01,-3.041111242684918636e+01
1.075572819344350961e+01,-3.053592959025517217e+01
1.071289658054737259e+01,-3.066131362466637711e+01
1.067046537554522700e+01,-3.078723741735799280e+01
1.062841654333409736e+01,-3.091367385560535297e+01
1.058673204881085184e+01,-3.104059582668364214e+01
1.054539385687249364e+01,-3.116797621786813721e+01
1.050438393241592649e+01,-3.129578791643409375e+01
1.046368424033814648e+01,-3.142400380965673889e+01
1.042327674553609285e+01,-3.155259678481134955e+01
1.038314341290670484e+01,-3.168153972917314576e+01
1.034326620734696434e+01,-3.181080553001742572e+01
1.030362709375375374e+01,-3.194036707461938107e+01
1.026420803702410467e+01,-3.207019725025431711e+01
1.022499100205490663e+01,-3.220026894419741836e+01
1.018595795374314150e+01,-3.233055504372399014e+01
1.014709085698576274e+01,-3.246102843610926669e+01
1.010837167667969538e+01,-3.259166200862850360e+01
1.006978237772190710e+01,-3.272242864855692801e+01
1.003130492500935844e+01,-3.285330124316980971e+01
9.992921283438981561e+00,-3.298425267974239716e+01
9.954613417907765438e+00,-3.311525584554995305e+01
9.916363293312592475e+00,-3.324628362786771163e+01
9.878152874550465867e+00,-3.337730891397090716e+01
9.839964126518324861e+00,-3.350830459113481652e+01
9.801779014113122912e+00,-3.363924354663466687e+01
9.763579502231799268e+00,-3.377009866774573510e+01
9.725347555771307384e+00,-3.390084284174326257e+01
9.687065139628614929e+00,-3.403144895590249064e+01
9.648714218700639833e+00,-3.416188989749864646e+01
9.610276757884363974e+00,-3.429213855380703535e+01
9.571734722076712387e+00,-3.442216781210284182e+01
9.533070076174659846e+00,-3.455195055966139961e+01
9.494264785075152702e+00,-3.468145968375790034e+01
9.455300813675137306e+00,-3.481066807166759247e+01
9.416160126871567115e+00,-3.493954861066573869e+01
9.376824689561374271e+00,-3.506807418802759457e+01
9.337276466641526440e+00,-3.519621769102840148e+01
9.297497423008969974e+00,-3.532395200694342208e+01
9.257469523560672542e+00,-3.545125002304788353e+01
9.217174733193573388e+00,-3.557808462661704851e+01
9.176595016804618865e+00,-3.570442870492619392e+01
9.135712339290748218e+00,-3.583025514525052557e+01
9.094508665548950432e+00,-3.595553683486532037e+01
9.052965960476129226e+00,-3.608024666104579836e+01
9.011066188969266477e+00,-3.620435751106725064e+01
8.968791315925287222e+00,-3.632784227220489726e+01
8.926123306241194655e+00,-3.645067383173402931e+01
8.883044124813871179e+00,-3.657282507692982421e+01
